https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1483152540,2016-12-31 02:49:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483152480,2016-12-31 02:48:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483152420,2016-12-31 02:47:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483152360,2016-12-31 02:46:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483152300,2016-12-31 02:45:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483152240,2016-12-31 02:44:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483152180,2016-12-31 02:43:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483152120,2016-12-31 02:42:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483152060,2016-12-31 02:41:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483152000,2016-12-31 02:40:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151940,2016-12-31 02:39:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151880,2016-12-31 02:38:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151820,2016-12-31 02:37:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151760,2016-12-31 02:36:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151700,2016-12-31 02:35:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151640,2016-12-31 02:34:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151580,2016-12-31 02:33:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151520,2016-12-31 02:32:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151460,2016-12-31 02:31:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151400,2016-12-31 02:30:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151340,2016-12-31 02:29:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151280,2016-12-31 02:28:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151220,2016-12-31 02:27:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151160,2016-12-31 02:26:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151100,2016-12-31 02:25:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483151040,2016-12-31 02:24:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150980,2016-12-31 02:23:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150920,2016-12-31 02:22:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150860,2016-12-31 02:21:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150800,2016-12-31 02:20:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150740,2016-12-31 02:19:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150680,2016-12-31 02:18:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150620,2016-12-31 02:17:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150560,2016-12-31 02:16:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150500,2016-12-31 02:15:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150440,2016-12-31 02:14:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150380,2016-12-31 02:13:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150320,2016-12-31 02:12:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150260,2016-12-31 02:11:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150200,2016-12-31 02:10:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150140,2016-12-31 02:09:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150080,2016-12-31 02:08:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483150020,2016-12-31 02:07:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149960,2016-12-31 02:06:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149900,2016-12-31 02:05:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149840,2016-12-31 02:04:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149780,2016-12-31 02:03:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149720,2016-12-31 02:02:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149660,2016-12-31 02:01:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149600,2016-12-31 02:00:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149540,2016-12-31 01:59:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149480,2016-12-31 01:58:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149420,2016-12-31 01:57:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149360,2016-12-31 01:56:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149300,2016-12-31 01:55:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149240,2016-12-31 01:54:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149180,2016-12-31 01:53:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149120,2016-12-31 01:52:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149060,2016-12-31 01:51:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483149000,2016-12-31 01:50:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148940,2016-12-31 01:49:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148880,2016-12-31 01:48:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148820,2016-12-31 01:47:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148760,2016-12-31 01:46:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148700,2016-12-31 01:45:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148640,2016-12-31 01:44:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148580,2016-12-31 01:43:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148520,2016-12-31 01:42:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148460,2016-12-31 01:41:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148400,2016-12-31 01:40:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148340,2016-12-31 01:39:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148280,2016-12-31 01:38:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148220,2016-12-31 01:37:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148160,2016-12-31 01:36:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148100,2016-12-31 01:35:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483148040,2016-12-31 01:34:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147980,2016-12-31 01:33:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147920,2016-12-31 01:32:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147860,2016-12-31 01:31:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147800,2016-12-31 01:30:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147740,2016-12-31 01:29:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147680,2016-12-31 01:28:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147620,2016-12-31 01:27:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147560,2016-12-31 01:26:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147500,2016-12-31 01:25:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147440,2016-12-31 01:24:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147380,2016-12-31 01:23:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147320,2016-12-31 01:22:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147260,2016-12-31 01:21:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147200,2016-12-31 01:20:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147140,2016-12-31 01:19:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147080,2016-12-31 01:18:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483147020,2016-12-31 01:17:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146960,2016-12-31 01:16:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146900,2016-12-31 01:15:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146840,2016-12-31 01:14:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146780,2016-12-31 01:13:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146720,2016-12-31 01:12:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146660,2016-12-31 01:11:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146600,2016-12-31 01:10:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146540,2016-12-31 01:09:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146480,2016-12-31 01:08:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146420,2016-12-31 01:07:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146360,2016-12-31 01:06:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146300,2016-12-31 01:05:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146240,2016-12-31 01:04:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146180,2016-12-31 01:03:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146120,2016-12-31 01:02:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146060,2016-12-31 01:01:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483146000,2016-12-31 01:00:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145940,2016-12-31 00:59:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145880,2016-12-31 00:58:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145820,2016-12-31 00:57:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145760,2016-12-31 00:56:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145700,2016-12-31 00:55:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145640,2016-12-31 00:54:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145580,2016-12-31 00:53:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145520,2016-12-31 00:52:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145460,2016-12-31 00:51:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145400,2016-12-31 00:50:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145340,2016-12-31 00:49:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145280,2016-12-31 00:48:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145220,2016-12-31 00:47:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145160,2016-12-31 00:46:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145100,2016-12-31 00:45:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483145040,2016-12-31 00:44:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144980,2016-12-31 00:43:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144920,2016-12-31 00:42:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144860,2016-12-31 00:41:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144800,2016-12-31 00:40:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144740,2016-12-31 00:39:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144680,2016-12-31 00:38:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144620,2016-12-31 00:37:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144560,2016-12-31 00:36:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144500,2016-12-31 00:35:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144440,2016-12-31 00:34:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144380,2016-12-31 00:33:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144320,2016-12-31 00:32:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144260,2016-12-31 00:31:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144200,2016-12-31 00:30:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144140,2016-12-31 00:29:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144080,2016-12-31 00:28:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483144020,2016-12-31 00:27:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143960,2016-12-31 00:26:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143900,2016-12-31 00:25:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143840,2016-12-31 00:24:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143780,2016-12-31 00:23:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143720,2016-12-31 00:22:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143660,2016-12-31 00:21:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143600,2016-12-31 00:20:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143540,2016-12-31 00:19:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143480,2016-12-31 00:18:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143420,2016-12-31 00:17:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143360,2016-12-31 00:16:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143300,2016-12-31 00:15:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143240,2016-12-31 00:14:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143180,2016-12-31 00:13:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143120,2016-12-31 00:12:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143060,2016-12-31 00:11:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483143000,2016-12-31 00:10:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142940,2016-12-31 00:09:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142880,2016-12-31 00:08:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142820,2016-12-31 00:07:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142760,2016-12-31 00:06:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142700,2016-12-31 00:05:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142640,2016-12-31 00:04:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142580,2016-12-31 00:03:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142520,2016-12-31 00:02:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142460,2016-12-31 00:01:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142400,2016-12-31 00:00:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142340,2016-12-30 23:59:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142280,2016-12-30 23:58:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142220,2016-12-30 23:57:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142160,2016-12-30 23:56:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142100,2016-12-30 23:55:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483142040,2016-12-30 23:54:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141980,2016-12-30 23:53:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141920,2016-12-30 23:52:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141860,2016-12-30 23:51:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141800,2016-12-30 23:50:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141740,2016-12-30 23:49:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141680,2016-12-30 23:48:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141620,2016-12-30 23:47:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141560,2016-12-30 23:46:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141500,2016-12-30 23:45:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141440,2016-12-30 23:44:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141380,2016-12-30 23:43:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141320,2016-12-30 23:42:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141260,2016-12-30 23:41:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141200,2016-12-30 23:40:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141140,2016-12-30 23:39:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141080,2016-12-30 23:38:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483141020,2016-12-30 23:37:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140960,2016-12-30 23:36:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140900,2016-12-30 23:35:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140840,2016-12-30 23:34:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140780,2016-12-30 23:33:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140720,2016-12-30 23:32:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140660,2016-12-30 23:31:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140600,2016-12-30 23:30:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140540,2016-12-30 23:29:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140480,2016-12-30 23:28:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140420,2016-12-30 23:27:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140360,2016-12-30 23:26:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140300,2016-12-30 23:25:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140240,2016-12-30 23:24:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140180,2016-12-30 23:23:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140120,2016-12-30 23:22:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140060,2016-12-30 23:21:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483140000,2016-12-30 23:20:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139940,2016-12-30 23:19:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139880,2016-12-30 23:18:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139820,2016-12-30 23:17:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139760,2016-12-30 23:16:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139700,2016-12-30 23:15:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139640,2016-12-30 23:14:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139580,2016-12-30 23:13:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139520,2016-12-30 23:12:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139460,2016-12-30 23:11:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139400,2016-12-30 23:10:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139340,2016-12-30 23:09:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139280,2016-12-30 23:08:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139220,2016-12-30 23:07:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139160,2016-12-30 23:06:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139100,2016-12-30 23:05:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483139040,2016-12-30 23:04:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138980,2016-12-30 23:03:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138920,2016-12-30 23:02:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138860,2016-12-30 23:01:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138800,2016-12-30 23:00:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138740,2016-12-30 22:59:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138680,2016-12-30 22:58:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138620,2016-12-30 22:57:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138560,2016-12-30 22:56:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138500,2016-12-30 22:55:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138440,2016-12-30 22:54:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138380,2016-12-30 22:53:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138320,2016-12-30 22:52:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138260,2016-12-30 22:51:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138200,2016-12-30 22:50:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138140,2016-12-30 22:49:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138080,2016-12-30 22:48:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483138020,2016-12-30 22:47:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137960,2016-12-30 22:46:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137900,2016-12-30 22:45:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137840,2016-12-30 22:44:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137780,2016-12-30 22:43:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137720,2016-12-30 22:42:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137660,2016-12-30 22:41:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137600,2016-12-30 22:40:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137540,2016-12-30 22:39:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137480,2016-12-30 22:38:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1483137420,2016-12-30 22:37:00,XRP/USD,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
